segment_id,acc_total,pred_risk_level,risk_score,risk_pct
172047,0,2,0.6661558224198719,66.6
172048,0,2,0.6666563869221136,66.7
172049,0,2,0.6692093436140567,66.9
172050,0,2,0.668261463715074,66.8
172051,0,2,0.6712775697233155,67.1
172052,0,2,0.6688738195613647,66.9
172053,0,2,0.670872029926007,67.1
172054,0,2,0.6692624613642693,66.9
172055,0,2,0.6695045288264131,67.0
172056,0,2,0.668641314531366,66.9
172057,0,2,0.6723489589057863,67.2
172058,0,2,0.6672867090674117,66.7
172059,0,2,0.6679852920739601,66.8
172060,0,2,0.6717314557172358,67.2
172061,0,2,0.6723489589057863,67.2
172062,0,2,0.6673875048873015,66.7
172063,0,2,0.6711753772882124,67.1
172064,0,2,0.6689683556711922,66.9
172065,0,2,0.671280632688043,67.1
172066,0,2,0.6712775697233155,67.1
172067,0,2,0.6677389126465035,66.8
172068,0,2,0.6693275081148992,66.9
172069,0,2,0.6682904325425625,66.8
172070,0,0,0.09494575423498948,9.5
172071,0,2,0.6696971572237089,67.0
172072,0,2,0.6682076555443928,66.8
172073,0,2,0.6694003300120434,66.9
172074,0,2,0.669799355052722,67.0
172075,0,2,0.6683697137438381,66.8
172076,0,2,0.6703108953467259,67.0
172077,0,2,0.6706764729072651,67.1
172078,0,2,0.670265688522098,67.0
172079,0,0,0.13519507149855295,13.5
172080,0,2,0.6703727895316357,67.0
172081,0,2,0.6683597880570838,66.8
172082,0,2,0.41865556687116623,41.9
172083,0,2,0.5754629472891489,57.5
172084,0,2,0.5690574695666631,56.9
172085,0,2,0.6691681467539942,66.9
172086,0,2,0.667087877712523,66.7
172087,0,2,0.6604622841502229,66.0
172088,0,2,0.6682871696151172,66.8
172089,0,2,0.6678574080578983,66.8
172090,0,2,0.6701809877607351,67.0
172091,0,2,0.6689450499834493,66.9
172092,0,2,0.6673976508512472,66.7
172093,0,2,0.6684125026998421,66.8
172094,0,0,0.11762165899078052,11.8
172095,0,2,0.6686013687867671,66.9
172096,0,2,0.6703573338454589,67.0
172097,0,2,0.6693229733112579,66.9
172098,0,2,0.670960545578661,67.1
172099,0,2,0.666832642047666,66.7
172100,0,2,0.6688182326033711,66.9
172101,0,2,0.6673300918967774,66.7
172102,0,2,0.6675416342138002,66.8
172103,0,2,0.6675340287038125,66.8
172104,0,2,0.667747627167652,66.8
172105,0,2,0.6685488738973314,66.9
172106,0,2,0.6707832251364986,67.1
172107,0,2,0.6707380398875102,67.1
172108,0,2,0.6712323749282708,67.1
172109,0,2,0.6700068630743772,67.0
172110,0,2,0.6703436635434628,67.0
172111,0,2,0.6707906675292179,67.1
172112,0,2,0.6692054859595373,66.9
172113,0,2,0.668921493498298,66.9
172114,2,3,0.9920194619335234,99.2
172115,0,2,0.6703436635434628,67.0
172116,0,2,0.6712323749282708,67.1
172117,0,2,0.6698819348433366,67.0
172118,0,2,0.6691700165780882,66.9
172119,0,2,0.6708414884051308,67.1
172120,0,2,0.6707832251364986,67.1
172121,0,2,0.6691920714220032,66.9
172122,0,2,0.6700652812529976,67.0
172123,0,2,0.6690863822198784,66.9
172124,0,2,0.6691505359097695,66.9
172125,0,2,0.6691970313355947,66.9
172126,0,2,0.668921493498298,66.9
172127,0,2,0.6712830522252867,67.1
172128,0,2,0.6698339983122423,67.0
172129,0,2,0.6678400752134621,66.8
172130,0,2,0.6695131616822133,67.0
172131,0,2,0.669883967920517,67.0
172132,0,2,0.6673778288143998,66.7
172133,0,2,0.6682480081217363,66.8
172134,0,2,0.668119951384142,66.8
172135,0,0,0.16565223038196564,16.6
172136,0,2,0.6707231276668608,67.1
172137,0,2,0.6696003186128413,67.0
172138,0,2,0.6695796239655465,67.0
172139,0,2,0.668220005890665,66.8
172140,0,2,0.668966835248284,66.9
172141,0,2,0.6697132337139919,67.0
172142,0,2,0.6706718549442788,67.1
172143,0,0,0.09179852716624737,9.2
172144,0,2,0.6577329395028452,65.8
172145,0,2,0.670961965729172,67.1
172146,0,2,0.6674326997017488,66.7
172147,0,0,0.1228507546087106,12.3
172148,0,2,0.6717024260433391,67.2
172149,0,2,0.6679606496666869,66.8
172150,0,2,0.6673635875728602,66.7
172151,0,2,0.667278802410389,66.7
172152,0,2,0.6715528500499204,67.2
172153,0,2,0.6689271427846203,66.9
172154,0,2,0.6682694812382882,66.8
172155,0,2,0.6687107245670632,66.9
172156,0,2,0.6671016457257792,66.7
172157,0,2,0.6698636928728471,67.0
172158,0,2,0.6710242189389343,67.1
172159,0,2,0.6716283716571828,67.2
172160,0,2,0.6685000666572402,66.9
172161,0,2,0.6703910925425589,67.0
172162,0,2,0.6710643141220013,67.1
172163,0,2,0.6670373352244496,66.7
172164,0,2,0.6703436635434628,67.0
172165,0,0,0.2689211294054985,26.9
172166,0,2,0.6721843006865432,67.2
172167,0,2,0.6691681467539942,66.9
172168,0,2,0.6703727895316357,67.0
172169,0,0,0.059149772549668946,5.9
172170,0,2,0.5524217188358307,55.2
172171,0,2,0.6668477471491011,66.7
172172,0,2,0.6671747965350127,66.7
172173,0,2,0.6694320438740154,66.9
172174,0,2,0.6666515775723383,66.7
172175,0,2,0.6678294616285712,66.8
172176,0,2,0.6689548230497167,66.9
172177,0,2,0.6680197742922852,66.8
172178,0,2,0.6679227853892371,66.8
172179,0,2,0.6679801387169088,66.8
172180,0,2,0.6682831210006649,66.8
172181,0,2,0.6717206624646982,67.2
172182,0,2,0.66608977659295,66.6
172183,0,2,0.6662797597624982,66.6
172184,0,2,0.6697504818827534,67.0
172185,0,2,0.6719701947877184,67.2
172186,0,2,0.6684562659744794,66.8
172187,0,2,0.6678532468310246,66.8
172188,0,2,0.6701998692781975,67.0
172189,0,2,0.6704614777506018,67.0
172190,0,2,0.6678254591533914,66.8
172191,0,2,0.6705662072636187,67.1
172192,0,2,0.670872029926007,67.1
172193,0,2,0.6714980969360719,67.1
172194,0,2,0.6692976206929112,66.9
172195,0,2,0.6667991305779045,66.7
172196,0,2,0.6686552913937097,66.9
172197,0,2,0.6689179496218761,66.9
172198,0,2,0.6695447145806005,67.0
172199,0,2,0.6708209175073231,67.1
172200,0,2,0.671349655642795,67.1
172201,0,2,0.6699215801587949,67.0
172202,0,2,0.6708775120787323,67.1
172203,0,2,0.668403991847299,66.8
172204,0,2,0.6702990039872626,67.0
172205,0,0,0.0380175169557333,3.8
172206,0,0,0.029954292811453342,3.0
172207,0,0,0.0329106937473019,3.3
172208,0,0,0.02522223691145579,2.5
172209,0,0,0.026888842694461346,2.7
172210,0,0,0.03689487433681885,3.7
172211,0,0,0.03855740278959274,3.9
172212,0,0,0.06126754886160294,6.1
172213,0,2,0.6492993414091567,64.9
172214,0,2,0.6569612538442016,65.7
172215,0,2,0.6539968713186681,65.4
172216,0,0,0.23655539005994797,23.7
172217,0,0,0.09182112446675698,9.2
172218,0,2,0.6374189890921116,63.7
172219,0,2,0.6657839786882201,66.6
172220,0,2,0.6688043634252002,66.9
172221,0,2,0.6673620493772129,66.7
172222,0,2,0.668220005890665,66.8
172223,0,2,0.6706011341884732,67.1
172224,0,2,0.6719740940413127,67.2
172225,0,2,0.6703108953467259,67.0
172226,0,2,0.6662131613896539,66.6
172227,0,2,0.6579082290021082,65.8
172228,0,2,0.6660836655646563,66.6
172229,0,2,0.6661511677084491,66.6
172230,0,2,0.66427231944787,66.4
172231,0,2,0.6658200590172783,66.6
172232,0,2,0.6715528500499204,67.2
172233,0,2,0.6677138773569217,66.8
172234,0,2,0.6702936980485296,67.0
172235,0,2,0.6676845386003455,66.8
172236,0,2,0.6544694937765598,65.4
172237,0,2,0.674972727894783,67.5
172238,0,2,0.6689762120367959,66.9
172239,0,2,0.6681754570454359,66.8
172240,0,2,0.6677080917482575,66.8
172241,0,2,0.6703727895316357,67.0
172242,0,2,0.6666485720391696,66.7
172243,0,2,0.6690729998129731,66.9
172244,0,2,0.6710069657613834,67.1
172245,0,2,0.668951508278648,66.9
172246,0,2,0.6674236531058947,66.7
172247,0,2,0.6688684939096371,66.9
172248,0,0,0.1360572762787342,13.6
172249,0,2,0.6674264758670082,66.7
172250,0,2,0.6703511061690127,67.0
172251,0,2,0.6676985170925036,66.8
172252,0,2,0.6710919760710871,67.1
172253,0,2,0.6681902500956008,66.8
172254,0,2,0.6679346097322801,66.8
172255,0,2,0.6683504997442166,66.8
172256,0,2,0.6640594411486139,66.4
172257,0,2,0.6702749706649532,67.0
172258,0,2,0.6672737695431957,66.7
172259,0,2,0.6669586412220573,66.7
172260,0,2,0.6679735992802307,66.8
172261,0,2,0.6711370572447777,67.1
172262,0,2,0.6706709281230966,67.1
172263,0,2,0.6672552483311543,66.7
172264,0,2,0.6714885941861818,67.1
172265,0,2,0.6703727895316357,67.0
172266,0,2,0.6721843006865432,67.2
172267,0,2,0.666243622583958,66.6
172268,0,2,0.6669548628075669,66.7
172269,0,2,0.6689840573429441,66.9
172270,0,2,0.669856468293195,67.0
172271,0,2,0.6675427579709018,66.8
172272,0,2,0.6676797437248752,66.8
172273,0,2,0.6708727208121369,67.1
172274,0,2,0.6669954295891026,66.7
172275,0,2,0.6691106399909282,66.9
172276,0,2,0.6683376166814318,66.8
172277,0,2,0.6676197647272298,66.8
172278,0,2,0.5879562435050806,58.8
172279,0,0,0.11576677734653155,11.6
172280,0,0,0.12343076492349307,12.3
172281,0,2,0.6689387818332762,66.9
172282,0,2,0.6666892281500623,66.7
172283,0,2,0.6689413005563741,66.9
172284,0,2,0.6686088868882507,66.9
172285,0,2,0.6705953301861882,67.1
172286,0,2,0.6708295326291894,67.1
172287,0,2,0.6708295326291894,67.1
172288,0,0,0.06869640698035558,6.9
172289,0,0,0.06138212482134501,6.1
172290,0,2,0.6669085529477646,66.7
172291,0,2,0.670296905717502,67.0
172292,0,0,0.25818579892317456,25.8
172293,0,2,0.6695045288264131,67.0
172294,0,2,0.670872029926007,67.1
172295,0,2,0.6615076547799011,66.2
172296,0,2,0.6676621565517659,66.8
172297,0,2,0.6694297981060421,66.9
172298,0,2,0.6722462613057966,67.2
172299,0,2,0.6704030188266188,67.0
172300,0,2,0.669247032298396,66.9
172301,0,2,0.6692030326230451,66.9
172302,0,2,0.6688149716549864,66.9
172303,0,2,0.6668422892301654,66.7
172304,0,2,0.6680295817398777,66.8
172305,0,2,0.669867361158443,67.0
172306,0,2,0.6707687789651876,67.1
172307,0,2,0.6706599631191542,67.1
172308,0,2,0.6707687789651876,67.1
172309,0,2,0.6680295817398777,66.8
172310,0,2,0.669464674157401,66.9
172311,0,2,0.6722462613057966,67.2
172312,0,2,0.6715284590609372,67.2
172313,0,2,0.669464674157401,66.9
172314,0,2,0.6685893409885466,66.9
172315,0,2,0.6723338852170855,67.2
172316,0,2,0.6716361356278261,67.2
172317,0,2,0.6679097579326481,66.8
172318,0,0,0.14651966840028763,14.7
172319,0,2,0.6694872311782092,66.9
172320,0,2,0.6714627916614214,67.1
172321,0,2,0.6684503152500838,66.8
172322,0,2,0.6697623674990609,67.0
172323,0,0,0.10815364494919777,10.8
172324,0,2,0.6684816923613349,66.8
172325,0,2,0.6705239151294032,67.1
172326,0,2,0.6706256410495067,67.1
172327,0,2,0.6722494770074263,67.2
172328,0,2,0.49336590121189755,49.3
172329,0,2,0.6674187968989523,66.7
172330,0,2,0.6695447145806005,67.0
172331,0,2,0.6692604455165565,66.9
172332,0,2,0.6675906319869682,66.8
172333,0,2,0.6678101325718065,66.8
172334,0,2,0.6682781773076082,66.8
172335,0,2,0.6669435210836431,66.7
172336,0,2,0.6649074655336639,66.5
172337,0,2,0.6683313869095097,66.8
172338,0,2,0.6682731268228963,66.8
172339,0,2,0.5541324876248837,55.4
172340,0,2,0.6644626996324708,66.4
172341,0,2,0.669300932980453,66.9
172342,0,2,0.6699333981378004,67.0
172343,0,2,0.6695447145806005,67.0
172344,0,2,0.6684520218987018,66.8
172345,0,2,0.6673006331936145,66.7
172346,0,2,0.6348644954462846,63.5
172347,0,2,0.6675368218372265,66.8
172348,0,2,0.667134488816373,66.7
172349,0,2,0.6669848849220822,66.7
172350,0,2,0.666976474186716,66.7
172351,0,2,0.6699036501037577,67.0
172352,0,2,0.6673089157945166,66.7
172353,0,2,0.6667536206077784,66.7
172354,0,2,0.6671276768902317,66.7
172355,0,2,0.6631934085550407,66.3
172356,0,2,0.6672276523119459,66.7
172357,0,2,0.6695475085871294,67.0
172358,0,2,0.6686237212270498,66.9
172359,0,0,0.1339434695740541,13.4
172360,0,2,0.6686881257143492,66.9
172361,0,2,0.6686719712646058,66.9
172362,0,2,0.6610322577568392,66.1
172363,0,2,0.6667302082059905,66.7
172364,0,2,0.6667253095656633,66.7
172365,0,0,0.12181217968463898,12.2
172366,0,2,0.6678558683876569,66.8
172367,0,2,0.6680295817398777,66.8
172368,0,2,0.6691681467539942,66.9
172369,0,0,0.19028147806723913,19.0
172370,0,0,0.07470604466895263,7.5
172371,0,2,0.6685944828980913,66.9
172372,0,2,0.6666254702334603,66.7
172373,0,2,0.6668422892301654,66.7
172374,0,2,0.6668255989983057,66.7
172375,0,2,0.6698705274611712,67.0
172376,0,2,0.6670855135889724,66.7
172377,0,2,0.6695327203876028,67.0
172378,0,2,0.6675330243694285,66.8
172379,0,2,0.6672705957510819,66.7
172380,0,2,0.6698919074066604,67.0
172381,0,2,0.6681233713946616,66.8
172382,0,2,0.6692672421146805,66.9
172383,0,2,0.6703208512238538,67.0
172384,0,2,0.6698371360544115,67.0
172385,0,2,0.6665699597991382,66.7
172386,0,2,0.6659680586696292,66.6
172387,0,2,0.6662986044151088,66.6
172388,0,2,0.6665227750781924,66.7
172389,0,2,0.6664963931155702,66.6
172390,0,2,0.6687829628741989,66.9
172391,0,2,0.6671678366838023,66.7
172392,0,2,0.668415634931686,66.8
172393,0,2,0.6669645701379826,66.7
172394,0,2,0.6681495319741467,66.8
172395,0,2,0.6721637571851412,67.2
172396,0,2,0.6707731554051861,67.1
172397,0,2,0.6673135801684111,66.7
172398,0,2,0.6681413367235413,66.8
172399,0,2,0.6670443825035667,66.7
172400,0,2,0.6715699786242718,67.2
172401,0,2,0.6723456716863438,67.2
172402,0,2,0.6694872311782092,66.9
172403,0,2,0.670912180445157,67.1
172404,0,2,0.6673302912774185,66.7
172405,0,2,0.6671331211303672,66.7
172406,0,2,0.6684659097033242,66.8
172407,0,2,0.6707183524655799,67.1
172408,0,2,0.6707233804433296,67.1
172409,0,2,0.6681556727271527,66.8
172410,0,2,0.6614656293143829,66.1
172411,0,2,0.6668255989983057,66.7
172412,0,2,0.6668255989983057,66.7
172413,0,2,0.6716272697473565,67.2
172414,0,2,0.6717636648875972,67.2
172415,0,2,0.6689155310159549,66.9
172416,0,2,0.6691666921445479,66.9
172417,0,2,0.6667309612190971,66.7
172418,0,0,0.024266978570570547,2.4
172419,0,0,0.0734928771853447,7.3
172420,0,0,0.10354249241451423,10.4
172421,0,0,0.12293567260106404,12.3
172422,0,0,0.1994623684634765,19.9
172423,0,2,0.3576784922430913,35.8
172424,0,2,0.6687667597240458,66.9
172425,0,0,0.0823023896664381,8.2
172426,0,0,0.07551002688705921,7.6
172427,0,0,0.06730029980341594,6.7
172428,0,0,0.044050847801069416,4.4
172429,0,0,0.15091025084257126,15.1
172430,0,0,0.03334810584783554,3.3
172431,0,2,0.38810698688030243,38.8
172432,0,2,0.6505957245826721,65.1
172433,0,2,0.6668008320266381,66.7
172434,0,2,0.6665584272705019,66.7
172435,0,2,0.6664654959070807,66.6
172436,0,2,0.6688662446880093,66.9
172437,0,0,0.030347971400866907,3.0
172438,0,0,0.032393806148320436,3.2
172439,0,0,0.0784939844161272,7.8
172440,0,0,0.0866822140912215,8.7
172441,0,0,0.09075019632776578,9.1
172442,0,0,0.09315474703907967,9.3
172443,0,0,0.09889056533575058,9.9
172444,0,0,0.07033178055038054,7.0
172445,0,0,0.08767837968965371,8.8
172446,0,2,0.6610908840472499,66.1
172447,0,0,0.2730470920602481,27.3
172448,0,0,0.09841863190134366,9.8
172449,0,0,0.13306022311250368,13.3
172450,0,0,0.04236490031083425,4.2
172451,0,0,0.041000305054088436,4.1
172452,0,0,0.030700516266127426,3.1
172453,0,0,0.08904860292871793,8.9
172454,0,0,0.02536183021341761,2.5
172455,0,0,0.036037243281801544,3.6
172456,0,0,0.0396599347392718,4.0
172457,0,0,0.04779004553953806,4.8
172458,0,0,0.060142989891270794,6.0
172459,0,0,0.036515152702728905,3.7
172460,0,0,0.041000305054088436,4.1
172461,0,0,0.09828964248299599,9.8
172462,0,0,0.09651701462765534,9.7
172463,0,0,0.0911362065623204,9.1
172464,0,0,0.11663851949075858,11.7
172465,0,0,0.12707618127266565,12.7
172466,0,0,0.09078570703665416,9.1
172467,0,0,0.09129245455066363,9.1
172468,0,2,0.6533352754389247,65.3
172469,0,0,0.15586090832948685,15.6
172470,0,0,0.19148180012901625,19.1
172471,0,0,0.03552423386524121,3.6
172472,0,0,0.11841824402411778,11.8
172473,0,0,0.0860268057634433,8.6
172474,0,2,0.4948364620407422,49.5
172475,0,2,0.6434374327460924,64.3
172476,0,0,0.1466387373705705,14.7
172477,0,0,0.08144720519582431,8.1
172478,0,0,0.30760522683461505,30.8
172479,0,0,0.25531382610400516,25.5
172480,0,0,0.0748975295573473,7.5
172481,0,0,0.10888620093464851,10.9
172482,0,0,0.24841014295816422,24.8
172483,0,2,0.4439879034956296,44.4
172484,0,0,0.09269852253297965,9.3
172485,0,0,0.08405491709709167,8.4
172486,0,2,0.3793014846742153,37.9
172487,0,0,0.022872236867745716,2.3
172488,0,0,0.0379813921948274,3.8
172489,0,0,0.03883987696220478,3.9
172490,0,0,0.2530651520937681,25.3
172491,0,0,0.07702058491607507,7.7
172492,0,0,0.09293256824215253,9.3
172493,0,0,0.11798738253613313,11.8
172494,0,2,0.666113446544235,66.6
172495,0,0,0.13041899725794792,13.0
172496,0,0,0.19807539445658526,19.8
172497,0,2,0.6531645224119226,65.3
172498,0,2,0.5598651772985855,56.0
172499,0,2,0.6670959482435137,66.7
172500,0,0,0.22752340572575727,22.8
172501,0,2,0.6691500707529485,66.9
172502,0,2,0.6683625361183658,66.8
172503,0,2,0.6682378727321824,66.8
172504,0,2,0.6670024920410166,66.7
172505,0,2,0.669734718860127,67.0
172506,0,2,0.6710069657613834,67.1
172507,0,2,0.6687239007248232,66.9
172508,0,2,0.6689477523323148,66.9
172509,0,2,0.6698056069823602,67.0
172510,0,2,0.6710069657613834,67.1
172511,0,2,0.6683022265788168,66.8
172512,0,2,0.6660972287257513,66.6
172513,0,2,0.6674253274298584,66.7
172514,0,2,0.6676038406634083,66.8
172515,0,2,0.670355586684309,67.0
172516,0,2,0.6720358465099707,67.2
172517,0,2,0.6660336558707058,66.6
172518,0,2,0.6662353009451181,66.6
172519,0,2,0.6673923301859759,66.7
172520,0,2,0.6683200459228829,66.8
172521,0,2,0.6676602369407192,66.8
172522,0,2,0.6677729974035174,66.8
172523,0,2,0.6687615821138024,66.9
172524,0,2,0.6681100593414158,66.8
172525,0,2,0.6683200459228829,66.8
172526,0,2,0.6678903005473936,66.8
172527,0,2,0.6689167480993395,66.9
172528,0,2,0.6673937640152872,66.7
172529,0,2,0.6666036868312707,66.7
172530,0,2,0.6693805419684699,66.9
172531,0,2,0.6665803183956692,66.7
172532,0,2,0.666769829345867,66.7
172533,0,2,0.6686338741177072,66.9
172534,0,2,0.6667693925943846,66.7
172535,0,2,0.670265688522098,67.0
172536,0,2,0.6667806739375616,66.7
172537,0,2,0.6722462613057966,67.2
172538,0,2,0.6683846302330494,66.8
172539,0,2,0.6687481192251047,66.9
172540,0,2,0.6722462613057966,67.2
172541,0,2,0.6679821516154334,66.8
172542,0,2,0.6673991753680942,66.7
172543,0,2,0.6674010175823545,66.7
172544,0,2,0.6670516466644282,66.7
172545,0,2,0.6683937738416716,66.8
172546,0,2,0.6686881257143492,66.9
172547,0,2,0.6658002023662751,66.6
172548,0,2,0.6668112303207939,66.7
172549,0,2,0.6667439183608318,66.7
172550,0,2,0.6678037958918139,66.8
172551,0,2,0.6664645330359539,66.6
172552,0,2,0.6681584940136721,66.8
172553,0,2,0.6676823611293609,66.8
172554,0,2,0.6682973601467287,66.8
172555,0,2,0.6673669358715415,66.7
172556,0,2,0.6670816312155997,66.7
172557,0,2,0.6670959705952555,66.7
172558,0,2,0.6678270908305421,66.8
172559,0,2,0.6673512091704955,66.7
172560,0,2,0.6687252187014868,66.9
172561,0,2,0.6674874902625257,66.7
172562,0,2,0.6713889598613605,67.1
172563,0,2,0.6678050841049602,66.8
172564,0,2,0.6672254997538403,66.7
172565,0,2,0.6689181397669017,66.9
172566,0,2,0.6664633469966551,66.6
172567,0,2,0.6680421125298986,66.8
172568,0,2,0.6693677875834206,66.9
172569,0,2,0.667706415678064,66.8
172570,0,2,0.6660970168498656,66.6
172571,0,2,0.666160651560252,66.6
172572,0,2,0.6663274493766949,66.6
172573,0,2,0.6664334791712463,66.6
172574,0,2,0.6678150439402089,66.8
172575,0,2,0.6691609601257369,66.9
172576,0,2,0.6681802052383622,66.8
172577,0,2,0.6710643141220013,67.1
172578,0,2,0.6688111481489614,66.9
172579,0,2,0.669236192984196,66.9
172580,0,2,0.6668327294367676,66.7
172581,0,2,0.6696616052649915,67.0
172582,0,2,0.6711324024169395,67.1
172583,0,2,0.6668693004564071,66.7
172584,0,2,0.6651478747759635,66.5
172585,0,2,0.6698320301948115,67.0
172586,0,2,0.6682910981277624,66.8
172587,0,2,0.6705953301861882,67.1
172588,0,2,0.6668169197315971,66.7
172589,0,2,0.670218512454691,67.0
172590,0,2,0.6670433316224565,66.7
172591,0,2,0.6677954460804661,66.8
172592,0,2,0.6667846946899468,66.7
172593,0,2,0.669437374958458,66.9
172594,0,2,0.6660730793373659,66.6
172595,0,2,0.6659828459766383,66.6
172596,0,2,0.668053847271949,66.8
172597,0,2,0.6679020522084708,66.8
172598,0,2,0.6688345472017924,66.9
172599,0,2,0.6699797761393711,67.0
172600,0,2,0.6683660371927544,66.8
172601,0,2,0.6673750844978107,66.7
172602,0,2,0.6667320490426695,66.7
172603,0,2,0.6664415238580356,66.6
172604,0,0,0.1379139218479395,13.8
172605,0,2,0.6681017270311713,66.8
172606,0,2,0.6676874604697028,66.8
172607,0,2,0.6681020878798639,66.8
172608,0,0,0.09817966942985852,9.8
172609,0,2,0.6679755195509642,66.8
172610,0,2,0.6672228455621129,66.7
172611,0,2,0.6671125314508876,66.7
172612,0,2,0.6671018693596125,66.7
172613,0,2,0.66530242197526,66.5
172614,0,0,0.11896140687167645,11.9
172615,0,2,0.6688651938068991,66.9
172616,0,2,0.667871341885378,66.8
172617,0,2,0.6673084097371126,66.7
172618,0,2,0.6668609004700556,66.7
172619,0,2,0.6662692732643336,66.6
172620,0,2,0.6661237681206936,66.6
172621,0,2,0.6676129824093854,66.8
172622,0,2,0.6687644037495678,66.9
172623,0,2,0.6673231148937097,66.7
172624,0,2,0.6677627716756737,66.8
172625,0,2,0.6677189591573551,66.8
172626,0,2,0.668170381259794,66.8
172627,0,2,0.6682383285757775,66.8
172628,0,2,0.6662272554822266,66.6
172629,0,2,0.6673691779918348,66.7
172630,0,2,0.6668351932506388,66.7
172631,0,2,0.6675348764207835,66.8
172632,0,2,0.6680334836322194,66.8
172633,0,2,0.6679938277617717,66.8
172634,0,2,0.6660477184923366,66.6
172635,0,2,0.6695681879064068,67.0
172636,0,2,0.6693216826533899,66.9
172637,0,2,0.666182781686075,66.6
172638,0,2,0.6629399797723939,66.3
172639,0,2,0.6624487030785531,66.2
172640,0,2,0.6585926789169511,65.9
172641,0,2,0.6656728942568103,66.6
172642,0,2,0.6663656973202402,66.6
172643,0,2,0.6668669219749669,66.7
172644,0,2,0.6668888796120882,66.7
172645,0,2,0.6664319112508869,66.6
172646,0,2,0.6663530617564296,66.6
172647,0,2,0.6662907738160962,66.6
172648,0,2,0.4391443207859993,43.9
172649,0,2,0.6671740976938357,66.7
172650,0,2,0.667245394239823,66.7
172651,0,2,0.6521007400006056,65.2
172652,0,2,0.6681763461480538,66.8
172653,0,2,0.6668888796120882,66.7
172654,1,2,0.6669286957864339,66.7
172655,0,2,0.6669100768631324,66.7
172656,3,3,0.979227521456778,97.9
172657,0,2,0.6670583699985096,66.7
172658,0,2,0.6651281923210869,66.5
172659,0,2,0.6686480298327903,66.9
172660,0,2,0.6702196875509495,67.0
172661,0,2,0.6668888796120882,66.7
172662,0,2,0.5376385257889827,53.8
172663,0,2,0.66812073381152,66.8
172664,0,2,0.668355638665768,66.8
172665,1,3,0.9874262555191914,98.7
172666,0,2,0.6681452137418091,66.8
172667,0,2,0.6700661554544544,67.0
172668,0,2,0.6679720275181656,66.8
172669,0,2,0.624328002333641,62.4
172670,0,2,0.6677038529499745,66.8
172671,0,2,0.6696971572237089,67.0
172672,0,2,0.6699528318907445,67.0
172673,0,2,0.6687639503506944,66.9
172674,0,2,0.6692331460459778,66.9
172675,0,2,0.6691681467539942,66.9
172676,0,2,0.6691106399909282,66.9
172677,0,2,0.6710069657613834,67.1
172678,0,2,0.6649046308205774,66.5
172679,0,2,0.666630978269192,66.7
172680,0,2,0.6659138271352276,66.6
172681,0,2,0.6663111306261271,66.6
172682,0,2,0.6208332345510522,62.1
172683,0,2,0.6646366730953256,66.5
172684,0,2,0.6671731546133136,66.7
172685,0,2,0.6669151819466302,66.7
172686,0,2,0.6679826092052584,66.8
172687,0,2,0.6655158983388295,66.6
172688,0,2,0.666654821873332,66.7
172689,0,2,0.6670444901101291,66.7
172690,0,2,0.668029734864831,66.8
172691,0,0,0.16018959507346153,16.0
172692,0,0,0.04804410102466742,4.8
172693,0,0,0.18894955577949682,18.9
172694,0,0,0.11634335046013196,11.6
172695,0,2,0.6658449725946411,66.6
172696,0,2,0.6669859506655484,66.7
172697,0,2,0.6671036450813214,66.7
172698,0,2,0.6682968239765614,66.8
172699,0,2,0.6569035756401718,65.7
172700,0,2,0.6670594931735346,66.7
172701,0,2,0.6668319464661181,66.7
172702,0,2,0.6668061332699532,66.7
172703,0,2,0.6334617007523775,63.3
172704,0,2,0.4258232743789752,42.6
172705,0,2,0.5989966442187628,59.9
172706,0,2,0.6185385038455328,61.9
172707,0,2,0.666667439082327,66.7
172708,0,2,0.6665699597991382,66.7
172709,0,2,0.6663354311216002,66.6
172710,0,2,0.6669042254798114,66.7
172711,0,2,0.6667456671517963,66.7
172712,0,2,0.6661363451275975,66.6
172713,0,2,0.6657099005145332,66.6
172714,0,2,0.6656145547361424,66.6
172715,0,2,0.6609637543248633,66.1
172716,0,2,0.6624536170468976,66.2
172717,0,2,0.6667367475262532,66.7
172718,0,2,0.6664799782835568,66.6
172719,0,2,0.6701413824533423,67.0
172720,0,2,0.6690276673374077,66.9
172721,0,2,0.6679616295732558,66.8
172722,0,2,0.6672994095133618,66.7
172723,0,2,0.6671983936103061,66.7
172724,0,2,0.6692923742812127,66.9
172725,0,2,0.6674123636912555,66.7
172726,0,2,0.6691597582151493,66.9
172727,0,2,0.668907769722864,66.9
172728,0,2,0.6683301877928898,66.8
172729,0,2,0.6668742223021885,66.7
172730,0,2,0.6676642533857375,66.8
172731,0,2,0.670912180445157,67.1
172732,0,2,0.6720358465099707,67.2
172733,0,2,0.6654833238571882,66.5
172734,0,2,0.653084532978634,65.3
172735,0,2,0.6509175579994917,65.1
172736,0,2,0.6596090770326555,66.0
172737,0,2,0.6564262368095418,65.6
172738,0,2,0.6607159400203576,66.1
172739,0,2,0.6667520363504688,66.7
172740,0,2,0.6672494411080455,66.7
172741,0,2,0.669008938013576,66.9
172742,0,2,0.6706599631191542,67.1
172743,0,2,0.6668255989983057,66.7
172744,0,2,0.6668255989983057,66.7
172745,0,2,0.6668255989983057,66.7
172746,0,2,0.6681132524972782,66.8
172747,0,2,0.6667114708106965,66.7
